timestamp,equity
2025-05-01 00:00:00,10000.0
2025-05-06 14:01:00,10043.9562
2025-05-07 08:01:00,10068.9562
2025-05-08 13:41:00,10109.232
2025-05-08 13:56:00,10134.4044
2025-05-08 20:27:00,10159.5768
2025-05-09 09:35:00,10254.9956
2025-05-14 10:09:00,10254.9956
2025-05-14 22:50:00,10254.9956
2025-05-14 22:50:00,10323.2554
2025-05-14 22:50:00,10395.8928
2025-05-14 22:50:00,10430.5547
2025-05-21 14:12:00,10469.9952
2025-05-21 16:08:00,10496.0716
2025-05-21 16:08:00,10522.148
2025-05-29 10:44:00,10577.5208
2025-05-29 13:26:00,10603.8262
2025-05-29 13:26:00,10630.1316
